Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,170370370.37,194444444.44,183333333.33,197037037.04,251481481.48,284444444.44,340000000.00,375555555.56,429629629.63,486666666.67,579629629.63,613703703.70,674074074.07,684814814.81,713703703.70,762962962.96,788888888.89,805925925.93,877407407.41,921851851.85,932592592.59,892592592.59,900000000.00,987407407.41,1066666666.67,1135555555.56,1268319185.19,1336088814.81,1437731111.11,1401507888.89,1486758037.04,1576988407.41,1605146777.78,1664816740.74,1749289302.71,1807227215.45,1865459670.07,1996710562.64,2057067919.33,2094201725.17,1516015718.73,1691275156.60,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775890868.60,,,772950710.77,,,,,,,,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066557.78,13999883.33,14524878.96,13708219.10,14758210.35,15108207.43,16099865.83,15835177.93,15350000.00,16650000.00,18450000.00,20051648.18,27585488.99,30165373.62,32924215.86,33237164.72,32792480.97,49353161.85,60844771.48,71096359.63,82340339.63,102086539.26,113759203.33,122255349.63,135024987.78,145641705.19,160846656.67,175580647.41,200726712.59,214745002.22,240366666.67,254829629.63,277955555.56,286307407.41,289437037.04,316007407.41,331488888.89,347770370.37,373618518.52,390718518.52,427946037.04,462072333.33,487763851.85,509090888.89,549900185.19,579948925.93,643501148.15,713596666.67,732663259.26,714300259.26,720447888.89,713796370.37,730032592.59,764781259.26,770901444.44,786554592.59,814302259.26,847620222.22,884328185.19,910149703.70,872134555.56,904181492.77,
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1307333333.33,1419333333.33,1541666666.67,1568333333.33,1611333333.33,1679333333.33,1723000000.00,1865666666.67,1947333333.33,2144333333.33,2437666666.67,2656000000.00,2882000000.00,3571666666.67,4595000000.00,5598000000.00,6979333333.33,8704000000.00,7670500000.00,9032250000.00,8951800000.00,10016500000.00,8316000000.00,8230153846.15,10447615384.62,8089391304.35,10092200000.00,12093333333.33,14372555555.56,21408111111.11,33641222222.22,43891285714.29,7034219712.53,8881785938.48,12794192334.25,13829744878.64,9018243044.45,11681494637.30,11250327988.05,10682045258.36,12257418326.07,15716489369.93,18136839087.01,21355576672.54,26645490675.04,35182105414.39,45264519502.65,59440139774.81,64831935604.25,58316191440.37,74151186600.17,78403418360.46,63195499524.21,66026600235.45,76818327441.65,84985132167.22,102943741648.82,129717804934.61,32333780383.29,32338079165.29,27034593750.00,34326058557.44,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,99650000.00,107700000.00,116150000.00,125950000.00,134400000.00,154150000.00,190350000.00,220700000.00,241350000.00,259650000.00,274900000.00,301000000.00,311950000.00,339450000.00,409850000.00,465500000.00,505500000.00,641500000.00,735500000.00,782500000.00,795000000.00,889000000.00,915000000.00,883500000.00,864000000.00,873000000.00,891000000.00,980000000.00,1161000000.00,542600000.00,388400000.00,448100000.00,404600000.00,428764705.88,605492537.31,691590497.74,861411471.32,926422500.00,1110850000.00,886290697.67,947671969.70,834279357.80,1093574468.09,1274190311.42,1484092538.41,1793388732.29,2626380435.18,2936612021.86,3532969034.61,3875409836.07,4368398047.64,4422276621.79,4980000000.00,5145757575.76,5240606060.61,5126188134.75,3317437626.43,3591660723.59,3996204757.12,4016040575.09,2911807496.20,2984706243.65,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,15822585033.58,17212686614.57,18667251380.07,20204870629.74,22532416750.01,24795499685.78,26971486546.28,29275995674.69,31066819929.29,33738102482.16,38092452060.62,41566412922.61,48954145808.84,59404966684.22,66013338964.73,82885397620.54,89362071672.90,94468740851.48,104442351222.75,123386410160.72,142092068280.69,129686938223.33,114380557730.88,105014356666.80,109201362581.30,114123537581.79,150498057723.62,183009638350.89,206986674500.59,217948315624.56,261846194498.89,274229034311.70,284321115594.63,212953336588.12,229033566614.83,267305875261.10,291743811512.08,268146144677.73,270809066780.71,274072182416.73,262835454366.86,242395852494.41,266849061835.66,334337212322.08,385118044877.47,392218088878.78,423093437423.76,491252589217.02,517706149201.20,436537014293.55,495812558843.31,574094112972.73,552483727282.80,586841821796.89,581964017237.10,505103781349.76,515654671469.55,541018749769.10,555455371487.09,533879529188.45,547054174235.88,635663801201.77,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,9522746719.22,10712712465.05,11879982758.56,13063643795.79,14480556571.55,15346741669.76,16480058704.85,17740013179.26,18942729779.10,20524886616.48,,,,,,,,,,,122660905890.08,112339195092.15,115140108850.91,114730757467.49,109547355832.66,111073640470.47,159223703930.18,199403912956.01,215721878630.49,208280848462.62,265763573999.42,268901693863.32,279921425828.47,272237527070.93,301375055202.16,352835806342.50,340103959546.93,294788198856.20,303459014346.81,297873643323.13,279216033870.20,286582672434.23,309301422430.39,362075086507.76,403912891033.37,418284865885.00,441634672196.52,490740715594.80,567267767519.16,554212916092.27,598851028906.58,715888126682.40,686420221557.99,706234937370.97,726537808338.00,694118186379.63,687895460902.71,695200833086.50,725568717468.00,721369112726.72,739913619797.45,800640155387.26,
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704413.41,945244972.07,1110565880.76,1200447408.38,1339494267.02,1329842434.55,1321204502.62,1443717801.05,1562303429.32,1796596910.99,1780104712.04,2097643979.06,2415706806.28,2579219250.64,4244670160.29,5566756756.76,6417632802.89,6882292993.63,8251974522.29,9929681528.66,13062420382.17,16758471337.58,17525605095.54,18672866242.04,19195414012.74,21203821656.05,25460636942.68,32538089171.97,16574342984.41,18609532293.99,23904498886.41,27756258351.89,33107349665.92,36860133630.29,45086948775.06,50866369710.47,61546280623.61,66420400890.87,70418173719.38,72970334075.72,80590022271.71,86771314031.18,90558485523.39,95693808463.25,112863340757.24,134203830734.97,153799910913.14,180030111358.58,218089977728.29,224561692650.33,252518218262.81,67539427671.00,43190317724.71,21361254647.99,21502061462.21,16468399180.38,12598742886.94,16369724433.28,21351730539.31,22443299775.34,11079795397.28,,
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631768953.07,1352000000.00,2156666666.67,1644325581.40,1518796992.48,1231040564.37,1043654822.34,921572114.53,1320242080.87,1086605267.41,860521119.30,1080768906.50,1221120798.81,1555301496.05,2076182460.87,2312327536.42,2830220713.07,3719506172.84,5161337336.40,4979481980.35,5642178579.58,6522732202.51,7633049792.09,8448469837.54,9112544556.06,8271454300.60,6992393787.41,7536439875.08,7765014424.34,8300784856.88,8133996647.90,8746270636.40,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405772.46,4420168102.39,4258743262.83,4956588278.56,4601413263.53,4257702196.54,4510846967.87,5255221424.81,6496195450.61,7683852496.84,12270448700.20,12711213451.03,13375976353.70,13581644245.74,14142035080.28,15224257698.48,16675948414.76,18399046025.27,18649590248.26,21843529024.92,27961527622.72,29081826158.68,32014247547.51,34657141720.68,39650522645.98,45680532613.76,49964825081.11,47378603783.65,49774004999.20,53320647489.14,57003685911.94,61136873692.40,62409709110.95,67841049193.39,
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760747471.89,3034043574.06,3308912796.93,3540403456.55,3889129942.31,4388937649.04,5279230817.31,5638461442.31,6081009427.88,6695336567.31,7086538437.50,7375000024.04,8177884552.88,10838587357.75,13703000530.06,14882747955.03,16985211146.02,19779315170.02,24006570178.16,27371699082.71,32353440726.89,34846107862.37,36589797857.40,40042826244.23,41797592963.44,38900692712.15,43096746122.46,50535438696.41,61667199834.74,72250877410.32,85343063965.92,98234695722.03,111452869378.47,128889318946.59,146683499005.96,169278753531.98,183035114648.40,150180619366.61,113675561057.46,126669064386.72,126392233706.79,120296476180.40,134300851255.00,152280677649.06,172895749632.05,189318549680.38,221758196504.94,262942476722.43,291382991177.70,281710416557.29,341104820155.46,370819140946.55,397558222957.17,420333203150.43,407339454060.68,401296437425.00,413366150655.59,456356961443.50,506754616189.32,544081056184.70,499681757030.97,505947037098.42,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367087900.00,477443500.00,469506692.62,490439064.43,440764572.14,462283556.70,453805097.35,542795446.51,648492745.89,726882390.16,881827794.87,1042411479.45,1160389550.88,1395519568.14,1447310448.58,1594447630.80,1650619369.52,1595724260.71,1563887943.80,2028551627.61,2158392539.94,3621222382.16,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,121128073.11,126396469.71,132237441.63,143255784.51,166104067.63,187300336.37,216136263.91,231706475.46,241956910.66,267732446.38,253976626.17,286537524.99,335677636.89,406479906.16,560437742.59,617321669.39,619375134.18,777435020.48,824263841.54,891775906.63,1136408814.20,962347000.99,821651918.72,765746590.62,718148959.61,762359722.70,1060911735.26,1249099130.02,1378847487.41,1352949662.75,1628427515.42,1602299862.92,1692959110.18,1233496846.33,982624324.51,1309382885.33,1465448290.34,1498950899.09,1587345950.97,1576672791.65,1491891107.96,1482437752.06,1706698099.45,2115836353.12,2259992642.29,2281482855.47,2351584608.41,2662612348.44,3323677130.04,3379258564.97,3429461495.41,3872459249.75,3873308389.30,4321655656.33,4574986536.91,4180866177.04,6031632168.17,6395472574.41,7112200725.00,7220395247.74,7574636978.66,8413200567.62,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.37,106344854.99,113563821.58,132201141.45,137066290.55,138489884.39,195990986.21,208871665.75,222100576.35,214991452.31,191504892.76,199214633.22,204849612.59,181116952.79,182763693.92,202246959.69,230657965.49,261797606.15,292232117.08,298513956.16,344428609.01,312377379.30,366840012.44,414523388.46,470714083.43,450643615.18,439878828.01,437006227.16,420540178.57,460379144.99,488903272.86,512057749.02,484806718.32,469231309.54,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.75,584961208.66,619319197.34,678235373.04,711893367.56,736568861.93,723735635.54,761981474.02,758899950.00,779200000.00,821850000.00,896754316.67,1083381044.08,1308799458.96,2042031901.42,2442667573.05,2500410583.79,3138666666.67,3562333458.33,4602416625.00,6235833333.33,6992083333.33,8140416666.67,7763750000.00,7757083333.33,7375918367.35,4794444444.44,4797777777.78,4496852073.47,4323058823.53,5068000000.00,5307905882.35,5439552941.18,4669488516.38,4947205860.01,5329214163.22,5759537726.27,5737751331.64,6043694330.22,6808982520.76,8154338232.96,8824873259.32,9008273720.93,11305459802.07,13280275123.04,15982282462.38,18369361094.39,21641620049.94,27871587349.54,19172165225.50,22157948396.20,25433011405.30,27121712423.43,28557451143.43,29489012807.14,26851970253.81,23496215885.08,23797686965.79,24322359034.71,23849557811.90,21059428851.49,24460196270.69,
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.05,1040952380.95,1085714285.71,1214666666.67,1289904761.90,1439238095.24,1685217058.71,2237476420.04,2730787476.28,3545933562.43,4328610489.68,4507929104.48,5109324009.32,5968044209.51,7188191881.92,8744134354.16,8428513568.25,8133401049.60,8350176782.56,8254891864.06,8410185739.96,9018136020.15,9696271268.25,10096292842.15,10102075213.32,12290568181.82,13074782608.70,15497286295.79,14608946896.48,15632463424.28,18030876599.34,19587322786.11,20746360430.42,21803372266.62,22943685719.10,21473261837.02,22066031834.29,23142153759.58,27453007372.91,31183059012.44,32273007553.57,34377310293.01,38914078351.80,44860969077.19,43454935940.16,46206091937.96,48122744708.06,47311159485.24,48684187850.06,50271072627.67,45780077487.77,44360754189.94,42163966272.63,42685972269.45,41906113685.93,42537832456.27,46686741814.28,
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,13983572895.28,7988888888.89,8922222222.22,10355555555.56,11177777777.78,11966666666.67,14100000000.00,15644444444.44,17500000000.00,19466666666.67,17086956521.74,16275167785.23,20359154929.58,25633802816.90,35669064748.20,44763888888.89,51130434782.61,58683333333.33,65098765432.10,89327974276.53,68823684210.53,71040020140.44,64546332580.76,61678280115.50,59989909457.84,67234948264.60,75728009962.79,87172789528.33,90852814004.99,107143348667.09,150676291094.21,150027833333.33,158459130434.78,180169736363.64,130690172297.30,169485941048.04,181475555282.56,189834649111.26,275967393939.39,256385525071.63,274302959053.10,201751148417.10,240253216295.12,314592428076.49,408876042651.70,506308311476.63,557057829051.45,681337335021.87,770462156204.38,649272568774.19,776992599946.77,838762755164.18,880556375779.51,957783020853.03,938952628604.07,864316670330.88,869692960365.55,858996263095.86,778471900960.98,759937390496.67,720289368333.19,819035182929.59,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336448598.13,3010033444.82,3007518796.99,3188097768.33,3208098919.01,3200539816.06,3179225948.58,2561118608.36,2482228439.71,2378759975.45,2450349634.47,2605688065.08,2450564467.58,2904662604.82,3534803921.57,4461978498.87,5977560877.44,6838351088.47,8103901996.37,10276674364.90,12664165103.19,19271523178.81,20214385964.91,22583157894.74,29233333333.33,35164210526.32,39197543859.65,43524210526.32,35799714285.71,36169428571.43,37926285714.29,40765428571.43,45231428571.43,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358744800.00,366707900.00,409753600.00,485598800.00,578645800.00,721891500.00,773489700.00,862683600.00,703175800.00,686787800.00,728789600.00,727161000.00,754238000.00,841070000.00,942070000.00,1032452000.00,1022365000.00,1113178000.00,1197415000.00,924583000.00,943269800.00,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824447.74,9365165.91,9742949.47,9630762.95,10886825.56,11025945.14,12334846.23,12700905.45,12757632.87,13687141.11,15074211.50,13965035.69,16842334.02,19456514.69,22797470.22,22909507.45,24096385.54,28449502.13,31873846.67,28076743.10,32104201.06,39195461.58,39345620.21,38617493.72,38759689.92,36811659.53,41629497.47,45217657.88,47818290.50,54223149.11,55054710.62,63100961.54,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423008385.74,441524109.01,449012578.62,516147798.74,589056603.77,884873949.58,925770308.12,967647058.82,1037815126.05,1169047619.05,1260084033.61,1417787114.85,1491596638.66,1702521008.40,2100142653.35,2359555555.56,2447300000.00,2936470588.24,2420260869.57,2139025000.00,1244610000.00,1337300000.00,2177500000.00,2240333333.33,3615647477.05,3519666338.52,3923232122.13,6269511614.66,6508931651.67,5276480986.00,4304398865.88,3321729057.12,2857457860.05,3220439044.19,3990430446.71,5755818947.42,6044585326.94,6269333313.17,6584815846.53,5998563257.95,6193246837.10,5840503868.57,6178563590.89,6606884390.78,7939487473.86,9239221858.56,9977647644.70,11902564401.32,14440404021.49,25127805566.45,26673441667.28,27871725205.57,27305915761.29,28915786996.55,32612397758.46,32387183844.67,29203988814.90,30744473911.53,32927025573.43,35353060634.20,37600368180.94,40529789025.57,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038.23,74703517902.66,82709161099.12,81393558423.44,77350733982.45,73945908383.70,65607522123.89,52543387167.18,48214751923.59,44558075977.04,50150400171.89,41883241477.85,31580960681.77,32375280320.58,39309580983.23,43956369917.02,52010238715.85,67220154164.32,89239370109.47,111884752475.25,148733861386.14,188111140643.99,121552777492.56,141209864408.49,169333048847.83,182592416468.53,190498811460.03,133503411375.74,91030959454.70,93355993628.50,112090530368.54,130891049796.88,153882982016.28,156617861448.58,200085537744.35,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,14720672506.50,19213022691.05,24871775164.60,23775831783.43,31225463217.76,43598748449.05,49333424135.11,46622718605.28,42803323345.14,41807954235.90,40603650231.54,33943612094.80,36384908744.21,36275674203.21,41464995913.92,50701443748.30,51552165622.45,54239171887.77,55625170253.34,59305093979.84,65743666575.86,73571233996.19,78839008444.57,75674336283.19,84445473110.96,104337372362.15,103311640571.82,109816201497.62,124346358066.71,147824370319.95,180617467964.60,222116541865.21,257916133424.10,315474615738.60,253547358747.45,289787452661.68,350666058379.85,384610125384.03,400218529747.60,414105366758.91,370275469560.17,369255326235.77,390516804016.50,427049432149.35,417989721734.49,349473015336.94,415021590683.01,
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,73233967692.10,77741965703.35,81247564156.82,86561961812.32,94407558351.16,101824755078.99,108572752102.05,113116888210.79,107759910067.89,116464702803.22,130671946244.30,148113896325.14,169965034965.04,192537971582.56,206131369798.97,241756637168.14,232614555256.07,263066457352.17,335883029721.96,438994070309.19,564947710899.37,540765675241.16,515048916841.37,489618008185.54,461487097632.35,489285164271.05,601452653180.89,745162608269.33,910122732123.80,926884816753.93,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1346184314344.33,1421619344773.79,1561807465618.86,1655061278569.06,1689289758938.68,1666126494174.61,1648658413703.76,1785843824940.05,2056612244897.96,2422958623214.94,2544805454545.45,2709911683532.66,3092821128451.38,2931501838235.29,2417638261411.43,2491397494467.95,2666403005061.42,2706340967030.68,2786315215249.95,3065223279583.79,2934857946213.47,2699659680997.20,2683399006715.79,2878152147315.82,2857057847953.02,2704609160088.15,3131377762925.95,
